대피소명,주소,위도,경도,수용인원,시도,시군구
경남여자고등학교 운동장,부산광역시 동구 수정중로 29(수정동),35.13160411,129.0441991,3806,부산,동구
내동초등학교 운동장,경상남도 창원시 성산구 두대로 185(중앙동),35.22566537,128.6620474,4802,경남,창원시
용지초등학교 운동장,경상남도 창원시 성산구 원이대로538번길 24(중앙동),35.22908499,128.6725446,5722,경남,창원시
수정배수지,부산광역시 동구 망양로 672(수정동),35.12613062,129.0401523,9494,부산,동구
울산종합운동장,울산광역시 중구 염포로 55(남외동),35.56235115,129.3478693,29023,울산,중구
반산초등학교운동장,부산광역시 해운대구 재반로 171(재송동),35.19359944,129.1293848,3054,부산,해운대구
반송여자중학교운동장,부산광역시 해운대구 운봉길 113(반송동),35.23275195,129.1447959,8351,부산,해운대구
영산고등학교운동장,부산광역시 해운대구 반송순환로 142-1 (반송동),35.22517019,129.1559708,8810,부산,해운대구
양운고등학교운동장,부산광역시 해운대구 양운로 176(좌동),35.17754916,129.170654,5090,부산,해운대구
재송초등학교운동장,부산광역시 해운대구 재반로64번길 33(재송동),35.18609486,129.1276533,3066,부산,해운대구
경남전자고등학교운동장,경상남도 창원시 마산합포구 노산북6길 63(상남동),35.21502065,128.5735311,664,경남,창원시
무궁화공원,대구광역시 남구 현충로23길 23(대명동),35.84270288,128.5783319,2012,대구,남구
연천초등학교 운동장,부산광역시 연제구 과정로225번길 46(연산동),35.18601063,129.1002157,8282,부산,연제구
학성여자고등학교운동장,울산광역시 중구 화합로 466(약사동),35.56632665,129.3351048,4739,울산,중구
양덕초등학교 운동장,경상남도 창원시 마산회원구 양덕동12길 86(양덕동),35.23345894,128.5881981,7821,경남,창원시
동대구초등학교(운동장) ,대구광역시 동구 신암남로 45(신암동),35.87920454,128.6210371,5105,대구,동구
신기중학교(운동장),대구광역시 동구 율하동로 88(신기동),35.86776598,128.7024723,2884,대구,동구
수성중학교,대구광역시 수성구 파동로51길 26-9 (파동),35.82537584,128.6074716,12774,대구,수성구
복명초등학교,대구광역시 수성구 범안로20길 8(범물동),35.81726507,128.6470655,7025,대구,수성구
범물초등학교,대구광역시 수성구 지범로41길 33(범물동),35.8215134,128.6450225,8384,대구,수성구
신매초등학교,대구광역시 수성구 달구벌대로650길 26(신매동),35.836,128.7091,6149,대구,수성구
욱수초등학교,대구광역시 수성구 신매로 20(신매동),35.8309,128.7075,7589,대구,수성구
시지고등학교,대구광역시 수성구 신매로 6(신매동),35.8298,128.7071,6996,대구,수성구
덕원중.고등학교,대구광역시 수성구 욱수길 37(욱수동),35.82597317,128.7070137,39353,대구,수성구
매동초등학교,대구광역시 수성구 천을로31길 16(매호동),35.8447,128.709,3593,대구,수성구
지정초등학교 운동장,경상남도 의령군 지정면 함의로4길 5,35.38289215,128.3875877,2890,경남,의령군
매호중학교,대구광역시 수성구 천을로 106(매호동),35.8436,128.7017,6379,대구,수성구
범어재어린이공원,대구광역시 수성구 들안로78길 46(범어동),35.86548902,128.6201041,1390,대구,수성구
충렬중학교운동장,부산광역시 동래구 명장로64번길 45(명장동),35.20274182,129.1086226,5802,부산,동래구
범물중학교,대구광역시 수성구 범안로4길 46(범물동),35.81551057,128.6397511,7044,대구,수성구
시지중학교,대구광역시 수성구 신매로 66(신매동),35.835,128.709,8031,대구,수성구
사월초등학교,대구광역시 수성구 달구벌대로656길 46(신매동),35.83402217,128.715747,2920,대구,수성구
노변초등학교,대구광역시 수성구 노변공원로 62(시지동),35.83719181,128.6972997,4735,대구,수성구
청림초등학교,대구광역시 수성구 고산로 51(노변동),35.8349,128.7035,3686,대구,수성구
노변중학교,대구광역시 수성구 시지로 66(노변동),35.8379,128.6946,17976,대구,수성구
대구농업마이스터고등학교,대구광역시 수성구 달구벌대로 3170(노변동),35.83403376,128.701449,25349,대구,수성구
동의중학교운동장,부산광역시 부산진구 진남로462번길 16(전포동),35.16472102,129.0707015,4415,부산,부산진구
백양초등학교운동장,울산광역시 중구 성안8길 10-5 (성안동),35.57687452,129.3196666,7310,울산,중구
유곡테니스장,울산광역시 중구 종가로 65(유곡동),35.56425184,129.2836632,12109,울산,중구
밀성여자중학교 운동장,경상남도 밀양시 밀성로 17(내이동),35.50166844,128.750461,5784,경남,밀양시
밀양여자중학교 운동장,경상남도 밀양시 밀양중1길 1(삼문동),35.48282631,128.7580187,5090,경남,밀양시
무학초등학교운동장,경상남도 창원시 마산합포구 자산동8길 6(자산동),35.20317418,128.5676526,6993,경남,창원시
새론초등학교(운동장) ,대구광역시 동구 과학로13길 5(각산동),35.8845084,128.71713,961,대구,동구
시지초등학교,대구광역시 수성구 달구벌대로631길 17(매호동),35.8433,128.7032,11212,대구,수성구
매호초등학교,대구광역시 수성구 달구벌대로647길 30(매호동),35.8413,128.7125,3139,대구,수성구
국화공원,대구광역시 수성구 달구벌대로526안길 6(만촌동),35.85630922,128.6488295,1706,대구,수성구
동아고등학교운동장,부산광역시 사하구 괴정로244번길 63(괴정동),35.09319989,128.9851034,9212,부산,사하구
동아공업고등학교운동장,부산광역시 사하구 괴정로260번길 79(괴정동),35.09301448,128.9883323,6970,부산,사하구
해동고등학교운동장,부산광역시 사하구 사하로141번나길 11-15 (괴정동),35.0930788,128.9911172,9148,부산,사하구
개금초등학교운동장,부산광역시 부산진구 가야대로443번길 25-10 (개금동),35.15442878,129.0197562,4279,부산,부산진구
성남초등학교 운동장,부산광역시 동구 범일로53번길 14(범일동),35.13502763,129.0584494,7856,부산,동구
태화중학교운동장,울산광역시 남구 화합로71번길 24(야음동),35.53229805,129.3394192,3663,울산,남구
학성여자중학교운동장,울산광역시 중구 명정3길 12(태화동),35.55476881,129.2915106,9333,울산,중구
반여중학교운동장,부산광역시 해운대구 재반로256번길 57-12 (반여동),35.20021002,129.1354144,3618,부산,해운대구
부산센텀여자고등학교운동장,부산광역시 해운대구 해운대로469번길 50-1 (우동),35.16574146,129.1448055,19086,부산,해운대구
센텀중학교운동장,부산광역시 해운대구 센텀북대로 32(재송동),35.17504924,129.1232908,3054,부산,해운대구
신도초등학교운동장,부산광역시 해운대구 좌동순환로 34(좌동),35.16912509,129.1670215,5510,부산,해운대구
해동초등학교운동장,부산광역시 해운대구 우동1로 104(우동),35.17000637,129.1555589,5818,부산,해운대구
화봉중학교 운동장,울산광역시 북구 통샘1길 2(화봉동),35.58891937,129.360635,8175,울산,북구
광무여자중학교운동장,부산광역시 부산진구 백양관문로 31(개금동),35.16192201,129.0300727,4170,부산,부산진구
연제중학교 운동장,부산광역시 연제구 쌍미천로 62(연산동),35.17874997,129.0895915,3746,부산,연제구
상남초등학교 운동장,경상남도 창원시 성산구 토월로 140(상남동),35.22132839,128.6892475,6314,경남,창원시
양사초등학교운동장,울산광역시 중구 장춘로 95(교동),35.55716769,129.3188121,5592,울산,중구
연잎공원,부산광역시 연제구 과정로164번길 16(연산동),35.18591931,129.108242,1924,부산,연제구
삼일초등학교운동장,울산광역시 중구 동천5길 18-9 (서동),35.58183362,129.3455344,5545,울산,중구
산내남명초등학교 운동장,경상남도 밀양시 산내면 산내로 1143,35.5877871,128.9538002,4820,경남,밀양시
홍제중학교 운동장,경상남도 밀양시 단장면 표충로 106,35.50918426,128.8515187,5090,경남,밀양시
상남초등학교 운동장,경상남도 밀양시 상남면 상남인산길 11,35.39418812,128.7767982,5836,경남,밀양시
한국나노마이스터고등학교 운동장,경상남도 밀양시 무안면 신법길 29,35.47884239,128.653644,5758,경남,밀양시
밀양종합운동장,경상남도 밀양시 밀양대로 2057-21 (교동),35.50744056,128.7477508,72797,경남,밀양시
신명고등학교 운동장,대구광역시 중구 국채보상로102길 48(동산동),35.86876189,128.5844314,6557,대구,중구
동덕초등학교 운동장,대구광역시 중구 동덕로26길 20(삼덕동2가),35.86521082,128.6047233,4000,대구,중구
모동초등학교 운동장,부산광역시 사상구 모라로192번길 37(모라동),35.18500663,129.0019423,4257,부산,사상구
주감초등학교 운동장,부산광역시 사상구 양지로 48(주례동),35.15345934,129.0008666,6715,부산,사상구
남부초등학교운동장,울산광역시 남구 야음로 11(야음동),35.52302943,129.3221249,5037,울산,남구
거성중학교 운동장,부산광역시 연제구 해맞이로109번길 61(거제동),35.18327481,129.0666586,6173,부산,연제구
석동초등학교운동장,경상남도 창원시 진해구 석동로 85(석동),35.15728234,128.7066447,3093,경남,창원시
덕산초등학교운동장,경상남도 창원시 진해구 덕산로46번길 15(자은동),35.1451631,128.7058135,10569,경남,창원시
개금건강공원,부산광역시 부산진구 복지로47번길 30(개금동),35.14882051,129.0225015,7878,부산,부산진구
신일중학교운동장,울산광역시 남구 두왕로 278(신정동),35.52734567,129.3107476,4913,울산,남구
반송초등학교 운동장,경상남도 창원시 성산구 반송로 133(반림동),35.23706725,128.6705045,6264,경남,창원시
금성고등학교 운동장,부산광역시 동구 증산로 83(좌천동),35.13534109,129.0519016,5195,부산,동구
월평중학교운동장,울산광역시 남구 중앙로204번길 31(신정동),35.54038826,129.3156005,4927,울산,남구
웅남초등학교 운동장,경상남도 창원시 성산구 단정로 75(상남동),35.21778083,128.6883157,5050,경남,창원시
효정중학교 운동장,울산광역시 북구 염포로 363(양정동),35.55862445,129.3788141,20200,울산,북구
하이자동차운전학원 ,부산광역시 연제구 마곡천로 70(연산동),35.16784639,129.0869992,9871,부산,연제구
문수고등학교운동장,울산광역시 남구 울밀로 2905(무거동),35.55575839,129.264654,2884,울산,남구
연일초등학교 운동장,부산광역시 연제구 고분로 126-4 (연산동),35.18485757,129.0952992,6012,부산,연제구
수안초등학교 운동장,부산광역시 동래구 온천천로 215(수안동),35.20031696,129.0803741,2509,부산,동래구
동래고등학교 운동장,부산광역시 동래구 충렬대로285번길 22(칠산동),35.20077462,129.0919889,18693,부산,동래구
화봉초등학교 운동장,울산광역시 북구 화산로 42(화봉동),35.5956698,129.3671896,2313,울산,북구
울산양정초등학교 운동장,울산광역시 북구 양정2길 11(양정동),35.5454577,129.38612,3572,울산,북구
수정초등학교 운동장,부산광역시 동구 진성로 29(수정동),35.13143876,129.0462168,6523,부산,동구
양곡중학교 운동장,경상남도 창원시 성산구 신촌로134번길 12(신촌동),35.19778818,128.6270756,4058,경남,창원시
울산초등학교운동장,울산광역시 중구 종가5길 30(유곡동),35.56159553,129.299738,3232,울산,중구
미남초등학교 운동장,부산광역시 동래구 충렬대로100번길 83(온천동),35.2034466,129.0727607,2206,부산,동래구
다운중학교운동장,울산광역시 중구 다운로 178(다운동),35.56736944,129.2703475,5473,울산,중구
외솔중학교운동장,울산광역시 중구 종가로 710(서동),35.58404631,129.3437745,7536,울산,중구
약사초등학교운동장,울산광역시 중구 화합로 478(약사동),35.567223,129.3340594,12000,울산,중구
백양근린공원,부산광역시 북구 상리로18번길 49(만덕동),35.2066272,129.0384042,40749,부산,북구
양동초등학교운동장,부산광역시 부산진구 황령산로605번길 35-10 (양정동),35.17127784,129.0810835,3184,부산,부산진구
