대피소명,주소,대피소유형,위도,경도,시도,시군구,지역,수용인원
럭키아파트경로당,울산광역시 울주군 온양읍 온양로 86 (럭키남창아파트),"한파쉼터,무더위쉼터",35.4098349,129.2812103,울산,울주군,울산 울주군,
래미안1차경로당,"울산광역시 중구 약사로 10  (약사동, 래미안1차)","한파쉼터,무더위쉼터",35.5672192,129.3391297,울산,중구,울산 중구,
래미안2차3단지경로당,"울산광역시 중구 약사로 25  (약사동, 래미안2차)","한파쉼터,무더위쉼터",35.5681964,129.3355388,울산,중구,울산 중구,
래미안2차4단지경로당,"울산광역시 중구 약사로 15  (약사동, 래미안2차)","한파쉼터,무더위쉼터",35.5667219,129.336838,울산,중구,울산 중구,
래미안월성경로당,대구광역시 달서구 상원로 143  (월성동),"한파쉼터,무더위쉼터",35.8208313,128.5291758,대구,달서구,대구 달서구,
달서새마을금고,대구광역시 달서구 계대동문로 92 (이곡동),"한파쉼터,무더위쉼터",35.8549456,128.5024427,대구,달서구,대구 달서구,
달성군립도서관,대구광역시 달성군 다사읍 달구벌대로174길 10-13 ,"한파쉼터,무더위쉼터",35.8595222,128.4627324,대구,달성군,대구 달성군,
달성군종합사회복지관,대구광역시 달성군 논공읍 논공로 697-9 ,"한파쉼터,무더위쉼터",35.7303776,128.4512097,대구,달성군,대구 달성군,
달성동경로당,대구광역시 중구 달성공원로 42-3 (달성동),"한파쉼터,무더위쉼터",35.8743004,128.5803373,대구,중구,대구 중구,
달성새마을금고(논공),대구광역시 달성군 논공읍 비슬로 1777 ,"한파쉼터,무더위쉼터",35.7742869,128.4196132,대구,달성군,대구 달성군,
달실경로당,경상남도 남해군 고현면남서대로3214번길 39,"한파쉼터,무더위쉼터",34.8985624,127.8574947,경남,남해군,경남 남해군,
달아경로당,경상남도 통영시 산양읍 산양일주로 1024 ,"한파쉼터,무더위쉼터",34.7687752,128.4068084,경남,통영시,경남 통영시,
달아탐방지원센터,경상남도 통영시 산양읍산양일주로 1111,"한파쉼터,무더위쉼터",34.7697429,128.4015604,경남,통영시,경남 통영시,
달서리경로당,경상북도 칠곡군 지천면 지천로 622,"한파쉼터,무더위쉼터",35.985605,128.482151,경북,칠곡군,경북 칠곡군,
달서리(석문)경로당,경상북도 칠곡군 지천면 지천로 502 ,"한파쉼터,무더위쉼터",35.975078,128.4834874,경북,칠곡군,경북 칠곡군,
달산2리(솥다리)경로당,대구광역시 군위군 우보면 고산길 212-2,"한파쉼터,무더위쉼터",36.153549,128.634024,대구,군위군,대구 군위군,
달산2리(수철)경로당,대구광역시 군위군 소보면 달산1길 15-3 ,"한파쉼터,무더위쉼터",36.2663067,128.4333622,대구,군위군,대구 군위군,
달산2리(우보)경로당,대구광역시 군위군 우보면 고산길 6 ,"한파쉼터,무더위쉼터",36.1700485,128.6400747,대구,군위군,대구 군위군,
달산2리경로당(달산),대구광역시 군위군 소보면 달산3길 1 ,"한파쉼터,무더위쉼터",36.2589146,128.4520465,대구,군위군,대구 군위군,
달산6마을경로당,부산광역시 기장군 정관읍 달산4길 81 ,"한파쉼터,무더위쉼터",35.3176881,129.1795635,부산,기장군,부산 기장군,
달산누리작은도서관,부산광역시 기장군 정관읍산단4로 139,"한파쉼터,무더위쉼터",35.3188439,129.1899755,부산,기장군,부산 기장군,
달산행정복지센터,경상북도 영덕군 달산면 팔각산로 1829,"한파쉼터,무더위쉼터",36.399049,129.303391,경북,영덕군,경북 영덕군,
달서구건강가정다문화가족지원센터,대구광역시 달서구 야외음악당로13길 60,"한파쉼터,무더위쉼터",35.842958,128.549583,대구,달서구,대구 달서구,
달천철장관리시설,울산광역시 북구 달천철장길 58 (달천철장관리시설),"한파쉼터,무더위쉼터",35.633723,129.329416,울산,북구,울산 북구,
달촌경로당,경상남도 창녕군 계성면 달촌안길 18 ,"한파쉼터,무더위쉼터",35.4840904,128.5169859,경남,창녕군,경남 창녕군,
달포경로당,경상남도 통영시 용남면 달포큰길 70,"한파쉼터,무더위쉼터",34.8685054,128.4420443,경남,통영시,경남 통영시,
담곡경로당,경상남도 창녕군 남지읍 큰담실길 9 ,"한파쉼터,무더위쉼터",35.4264503,128.4033081,경남,창녕군,경남 창녕군,
담안경로당,경상남도 김해시 진례면 고모로324번길 103-5 ,"한파쉼터,무더위쉼터",35.2514238,128.7761298,경남,김해시,경남 김해시,
담암리경로당,경상북도 예천군 호명읍 담암길 64,"한파쉼터,무더위쉼터",36.6151797,128.4298621,경북,예천군,경북 예천군,
달천리경로당,대구광역시 달성군 다사읍 다사로 494,"한파쉼터,무더위쉼터",35.887368,128.481995,대구,달성군,대구 달성군,
달전리경로당,경상북도 포항시 남구 연일읍 자명로321번길 91 ,"한파쉼터,무더위쉼터",36.0256969,129.2932098,경북,포항시,경북 포항시,
달전마을회관,경상남도 함안군 칠원읍 유원길 539 ,"한파쉼터,무더위쉼터",35.2861884,128.4937817,경남,함안군,경남 함안군,
달제1리경로당,경상북도 의성군 다인면 자미로 557 ,"한파쉼터,무더위쉼터",36.4780811,128.3869305,경북,의성군,경북 의성군,
달제1리안김제경로당,경상북도 의성군 다인면 달제1길 137-1 ,"한파쉼터,무더위쉼터",36.4782817,128.4018731,경북,의성군,경북 의성군,
달제2리경로당,경상북도 의성군 다인면 달제2길 32 ,"한파쉼터,무더위쉼터",36.4616732,128.3997193,경북,의성군,경북 의성군,
달제2리샘골경로당,경상북도 의성군 다인면 달제4길 162 ,"한파쉼터,무더위쉼터",36.4506924,128.4040672,경북,의성군,경북 의성군,
달제3리경로당,경상북도 의성군 다인면 달제3길 150-3 ,"한파쉼터,무더위쉼터",36.4579692,128.4146431,경북,의성군,경북 의성군,
달지1리경로당,경상북도 문경시 영순면 삼인길 42-7 ,"한파쉼터,무더위쉼터",36.5714346,128.2761432,경북,문경시,경북 문경시,
달지2리경로당,경상북도 문경시 영순면 대율1길 23-13 ,"한파쉼터,무더위쉼터",36.5694296,128.2815697,경북,문경시,경북 문경시,
달천경로당,울산광역시 북구 달천마을안길 3,"한파쉼터,무더위쉼터",35.6305245,129.3143433,울산,북구,울산 북구,
달천농공단지공동이용시설(구내식당),울산광역시 북구 농공단지1길 65,"한파쉼터,무더위쉼터",35.636405,129.313853,울산,북구,울산 북구,
달산1리경로당(달산),대구광역시 군위군 소보면 도군로 1259 ,"한파쉼터,무더위쉼터",36.2650956,128.4643981,대구,군위군,대구 군위군,
단운노인회관,경상북도 영주시 원당로427번길 137 (상망동),"한파쉼터,무더위쉼터",36.8456177,128.6545828,경북,영주시,경북 영주시,
단원마을회관,경상남도 의령군 부림면 단원로1길 4 ,"한파쉼터,무더위쉼터",35.4658235,128.3435646,경남,의령군,경남 의령군,
단장경로당,경상남도 밀양시 단장면 단장1길 38 ,"한파쉼터,무더위쉼터",35.5081038,128.8528733,경남,밀양시,경남 밀양시,
단장면행정복지센터,경상남도 밀양시 단장면 표충로 359 ,"한파쉼터,무더위쉼터",35.5152585,128.8760329,경남,밀양시,경남 밀양시,
단장평리경로당,경상남도 밀양시 단장면 고례4길 7 ,"한파쉼터,무더위쉼터",35.4996429,128.9272688,경남,밀양시,경남 밀양시,
단성면사무소,경상남도 산청군 단성면 목화로 985 ,"한파쉼터,무더위쉼터",35.2988422,127.95771,경남,산청군,경남 산청군,
단구사랑방,경상남도 함안군 칠북면 단내로 105 ,"한파쉼터,무더위쉼터",35.3482882,128.5328873,경남,함안군,경남 함안군,
단목마을회관,경상남도 진주시 대곡면 단목길 7,"한파쉼터,무더위쉼터",35.2561418,128.1463741,경남,진주시,경남 진주시,
단밀면분회경로당,경상북도 의성군 단밀면주속길 60,"한파쉼터,무더위쉼터",36.3759364,128.3827474,경북,의성군,경북 의성군,
단산리경로당,대구광역시 달성군 가창면 단산길 97-3 ,"한파쉼터,무더위쉼터",35.76631,128.6612,대구,달성군,대구 달성군,
단산신서경로당,대구광역시 달성군 가창면 단산1길 8 ,"한파쉼터,무더위쉼터",35.768471,128.659954,대구,달성군,대구 달성군,
달동2차현대@경로당,울산광역시 남구 삼산로156번길 5-74,"한파쉼터,무더위쉼터",35.536041,129.326011,울산,남구,울산 남구,
달동3차현대@경로당,"울산광역시 남구 번영로89번길 23  (달동, 현대아파트)","한파쉼터,무더위쉼터",35.5326953,129.3274245,울산,남구,울산 남구,
달동경로당,"울산광역시 남구 중앙로156번길 58 , 달동경로당 (달동)","한파쉼터,무더위쉼터",35.5364909,129.3203025,울산,남구,울산 남구,
달동월드메르디앙@경로당,울산광역시 남구 삼산로125번길 33,"한파쉼터,무더위쉼터",35.538725,129.319305,울산,남구,울산 남구,
달동행정복지센터,"울산광역시 남구 돋질로92번길 28 , 달동주민센터 (달동)","한파쉼터,무더위쉼터",35.53633,129.316504,울산,남구,울산 남구,
달산1경(우보)로당,대구광역시 군위군 우보면 달산리 117-1,"한파쉼터,무더위쉼터",36.1497963,128.6577988,대구,군위군,대구 군위군,
단천리경로당,경상북도 안동시 도산면 단사길 14-1 ,"한파쉼터,무더위쉼터",36.7389959,128.8830587,경북,안동시,경북 안동시,
단천마을회관,경상남도 하동군 화개면 단천길 139,"한파쉼터,무더위쉼터",35.273569,127.662879,경남,하동군,경남 하동군,
단항경로당,경상남도 남해군 창선면 서부로 1409 ,"한파쉼터,무더위쉼터",34.9174449,128.0157986,경남,남해군,경남 남해군,
단호1리경로당,경상북도 안동시 남후면 동서길 5,"한파쉼터,무더위쉼터",36.5560906,128.6261997,경북,안동시,경북 안동시,
단호2리경로당,경상북도 안동시 남후면 대곡길 14-13,"한파쉼터,무더위쉼터",36.5587353,128.6095285,경북,안동시,경북 안동시,
달곡경로당,울산광역시 북구 달곡1길 71,"한파쉼터,무더위쉼터",35.6083,129.4264,울산,북구,울산 북구,
덕오경로당,경상남도 진주시 집현면 향양로75번길 18-3 ,"한파쉼터,무더위쉼터",35.2429992,128.1277004,경남,진주시,경남 진주시,
덕오마을회관,경상남도 하동군 금남면 덕오길 193,"한파쉼터,무더위쉼터",34.9614081,127.8390761,경남,하동군,경남 하동군,
덕암회관,경상남도 함안군 함안면 덕암길 74,"한파쉼터,무더위쉼터",35.236465,128.419584,경남,함안군,경남 함안군,
덕양(중성2리)마을쉼터,경상북도 포항시 북구 흥해읍 한동로 112 ,"한파쉼터,무더위쉼터",36.108882,129.3536071,경북,포항시,경북 포항시,
답포경로당,경상남도 통영시 사량면술미길 33 ,"한파쉼터,무더위쉼터",34.857911,128.203291,경남,통영시,경남 통영시,
덕암마을회관,경상남도 함안군 칠원읍 운곡3길 7-2 ,"한파쉼터,무더위쉼터",35.3180338,128.5475358,경남,함안군,경남 함안군,
덕암마을회관,경상남도 밀양시 무안면 덕암2길 32 ,"한파쉼터,무더위쉼터",35.4624504,128.6279957,경남,밀양시,경남 밀양시,
덕암경로당(용곡),"경상남도 김해시 주촌면 서부로1701번길 287 , 덕암리노인정","한파쉼터,무더위쉼터",35.2578316,128.8222128,경남,김해시,경남 김해시,
당감행복한경로당,부산광역시 부산진구 백양대로78번길 22-10,"한파쉼터,무더위쉼터",35.163055,129.041211,부산,부산진구,부산 부산진구,
당감주공1단지경로당,"부산광역시 부산진구 백양산로53번길 125 (당감동, )","한파쉼터,무더위쉼터",35.1705666,129.0277772,부산,부산진구,부산 부산진구,
당감종합사회복지관,부산광역시 부산진구 당감서로 16,"한파쉼터,무더위쉼터",35.1623172,129.0366063,부산,부산진구,부산 부산진구,
당감동일스위트경로당,부산광역시 부산진구 백양관문로 115 (당감동일스위트102동),"한파쉼터,무더위쉼터",35.167989,129.025442,부산,부산진구,부산 부산진구,
당감1동할머니경로당,부산광역시 부산진구 동평로 104-10,"한파쉼터,무더위쉼터",35.1653816,129.0410521,부산,부산진구,부산 부산진구,
당감1동경로당,부산광역시 부산진구 동평로 104-10,"한파쉼터,무더위쉼터",35.1653816,129.0410521,부산,부산진구,부산 부산진구,
당2리경로당,경상북도 영천시 북안면 중이길 12 ,"한파쉼터,무더위쉼터",35.8594591,128.9917982,경북,영천시,경북 영천시,
당1리경로당,경상북도 영천시 북안면 당리길 56 ,"한파쉼터,무더위쉼터",35.8607178,128.9963847,경북,영천시,경북 영천시,
답하경로당,경상남도 남해군 미조면 미송로 181-68 ,"한파쉼터,무더위쉼터",34.7065915,128.0375862,경남,남해군,경남 남해군,
덕양2리,경상북도 청도군 풍각면 송덕길 112 ,"한파쉼터,무더위쉼터",35.6311965,128.6205456,경북,청도군,경북 청도군,
덕연경로당,경상남도 합천군 청덕면 덕진로 444-4,"한파쉼터,무더위쉼터",35.5748883,128.3298917,경남,합천군,경남 합천군,
답곡경로당,경상남도 하동군 횡천면 당도길 3,"한파쉼터,무더위쉼터",35.1210079,127.8098897,경남,하동군,경남 하동군,
답곡2리경로당,경상북도 고령군 우곡면 희정길 38,"한파쉼터,무더위쉼터",35.650949,128.375862,경북,고령군,경북 고령군,
답곡1리경로당,경상북도 고령군 우곡면 답곡1길 84 (답곡1리마을회관),"한파쉼터,무더위쉼터",35.644048,128.377949,경북,고령군,경북 고령군,
덕월경로당,경상남도 남해군 남면 남서대로1180번길 14 ,"한파쉼터,무더위쉼터",34.7832211,127.8573069,경남,남해군,경남 남해군,
답곡마을경로당,경상남도 양산시 하북면 삼덕로 197,"한파쉼터,무더위쉼터",35.4749323,129.1066817,경남,양산시,경남 양산시,
덕양1리,경상북도 청도군 풍각면 가양길 20 ,"한파쉼터,무더위쉼터",35.6147943,128.6150712,경북,청도군,경북 청도군,
